id_str,screen_name,created_at,latitude,longitude,text,,,
71968934,tmj_HI_cstsrv,Fri May 04 22:31:32 +0000 2018,20.7644275, -156.4450063,"Join the Engage2Excel team! See our latest #job opening here: BpYbNOGaOw #CustomerService #Kihei, HI #Hirin",,,
287337150,czanec,Fri May 04 22:31:00 +0000 2018,19.1267555, -155.78271333,Glad to hear that my girl is safe from the volcano  ,,,
362523555,QuakesToday,Fri May 04 22:30:04 +0000 2018,19324,-154952,"1.9 magnitude #earthquake. 17 km from Leilani Estates, #HI, United State",,,
58383415,infogempa,Fri May 04 22:25:01 +0000 2018,19.3418,-155032,"Informasi gempa: M 5.4 - 18km SW of Leilani Estates, Hawaii OB23JB59e",,,
9389942,chrisjb,Fri May 04 22:22:24 +0000 2018,19.81666667, -155.46666667,Just posted a photo @ Mauna Ke,,,
362523555,QuakesToday,Fri May 04 22:20:04 +0000 2018,19.37,-155027,"2.2 magnitude #earthquake. 16 km from Leilani Estates, #HI, United State",,,
362523555,QuakesToday,Fri May 04 22:15:06 +0000 2018,19342,-155032,"5.4 magnitude #earthquake. 19 km from #LeilaniEstates, HI, United State",,,
107816182,earthshook,Fri May 04 22:13:50 +0000 2018,19.34,-155029,"5.4 earthquake occurred at 4 May 2018 21:32:44 UTC, 18 km SE of Fern Forest, HI",,,
107816182,earthshook,Fri May 04 22:13:50 +0000 2018,19.34,-155029,"5.4 earthquake occurred at 4 May 2018 21:32:44 UTC, 18 km SE of Fern Forest, HI",,,
227366903,mike_herron,Fri May 04 22:13:15 +0000 2018,19.9924565, -155.2399869,A few pics from our drive this morning. @ Laupahoehoe Beach Par,,,
1407834462,_EstherAida,Fri May 04 22:12:12 +0000 2018,20.9348,-156679,"Hawaii, you were breathtaking. Mahalo! 🤙🏽This",,,
362523555,QuakesToday,Fri May 04 22:10:05 +0000 2018,19352,-154986,"1.8 magnitude #earthquake. 15 km from #LeilaniEstates, HI, #UnitedState",,,
362523555,QuakesToday,Fri May 04 22:10:05 +0000 2018,19352,-154986,"1.8 magnitude #earthquake. 15 km from #LeilaniEstates, HI, #UnitedState",,,
362523555,QuakesToday,Fri May 04 22:10:04 +0000 2018,19312,-154917,"1.8 magnitude #earthquake. 17 km from Leilani Estates, HI, #UnitedState",,,
1028948450,MauiDarci,Fri May 04 22:08:42 +0000 2018,20.69, -156.43889,#truelove Rachell❤️Randall #ido #marriage #alohamauidreamweddings,,,
1296285120,JungleZipMaui,Fri May 04 22:06:48 +0000 2018,20.9073535, -156.2291851,And we are zipping! Another fun day at our park! @JungleZipMaui @ Jungle,,,
44705716,USGSted,Fri May 04 22:05:50 +0000 2018,19.3418,-155032,"Prelim M5.7 earthquake Island of Hawaii, Hawaii May-4 21:32 UTC, update",,,
94119095,USGSBigQuakes,Fri May 04 22:05:50 +0000 2018,19.3418,-155032,"Prelim M5.7 earthquake Island of Hawaii, Hawaii May-4 21:32 UTC, update",,,
362523555,QuakesToday,Fri May 04 22:05:04 +0000 2018,19397,-155074,"3.3 magnitude #earthquake. 13 km from #FernAcres, HI, United State",,,
362523555,QuakesToday,Fri May 04 22:00:05 +0000 2018,19299,-154936,"3.0 magnitude #earthquake. 19 km from #LeilaniEstates, HI, #UnitedState",,,
362523555,QuakesToday,Fri May 04 22:00:04 +0000 2018,19364, -155.01,"2.4 magnitude #earthquake. 15 km from Leilani Estates, HI, #UnitedState",,,
107816182,earthshook,Fri May 04 21:59:53 +0000 2018,19397,-155074,"3.3 earthquake occurred at 4 May 2018 21:54:03 UTC, 10 km SE of Fern Forest, HI",,,
2920049156,eq_map_es2,Fri May 04 21:57:58 +0000 2018,19.3, -154.94,"【ML3.0】REGION DE HAWAII, HAWAII 5km 04/05/2018 21:51:44 UTC #Sismo #Terremoto(G)pGW5WTroh5 (EMS",,,
1144740888,eq_map_ww2,Fri May 04 21:57:56 +0000 2018,19.3, -154.94,"【ML3.0】HAWAII REGION, HAWAII Depth 5km May 04, 2018 21:51:44 UTC (G)pbSGJeJSXN (EMS",,,
107816182,earthshook,Fri May 04 21:57:37 +0000 2018,19299,-154936,"3.0 earthquake occurred at 4 May 2018 21:51:45 UTC, 19 km S of Leilani Estates, HI",,,
107816182,earthshook,Fri May 04 21:56:25 +0000 2018,19364,-155011,"2.5 earthquake occurred at 4 May 2018 21:53:07 UTC, 15 km SW of Leilani Estates, HI",,,
414580916,Nokaoibabyrents,Fri May 04 21:55:56 +0000 2018,20.782349, -156.46332,Just posted a photo @ Kihei Beac,,,
362523555,QuakesToday,Fri May 04 21:55:05 +0000 2018,19368,-155021,"3.7 magnitude #earthquake. 16 km from Leilani Estates, #HI, United State",,,
29505672,clarklittle,Fri May 04 21:53:23 +0000 2018,19.4735, -154.92,"Major crack opens and lava comes out in Leilani estates Big Island, hawaii",,,
203226820,LastQuake,Fri May 04 21:52:06 +0000 2018,19.39, -155.34,M5.2 #earthquake (#sismo) strikes 46 km SW of #Hilo (#Hawaii) 19 min ago. Effects reported by eyewitnesses,,,
2920049156,eq_map_es2,Fri May 04 21:50:37 +0000 2018,19.37, -155.02,"【ML3.7】ISLA DE HAWAII, HAWAII 0km 04/05/2018 21:43:53 UTC #Sismo #Terremoto(G)hkWafiWhZu (EMS",,,
1144740888,eq_map_ww2,Fri May 04 21:50:36 +0000 2018,19.37, -155.02,"【ML3.7】ISLAND OF HAWAII, HAWAII Depth 0km May 04, 2018 21:43:53 UTC (G)7x41b1pQ4k (EMS",,,
362523555,QuakesToday,Fri May 04 21:50:04 +0000 2018,19322,-154953,"3.6 magnitude #earthquake. 17 km from #LeilaniEstates, HI, United State",,,
107816182,earthshook,Fri May 04 21:49:41 +0000 2018,19368,-155022,"3.7 earthquake occurred at 4 May 2018 21:43:54 UTC, 16 km SE of Fern Forest, HI",,,
18829708,rodney_o,Fri May 04 21:48:51 +0000 2018,19.7055,-155086,"When in Hilo! @ Hilo, Hawai",,,
285555348,RobertJohnCook,Fri May 04 21:48:26 +0000 2018,19.5268, -155.92338,"We just had an Earthquake, the Volcano is very active today, Pahoa Friends",,,
2920049156,eq_map_es2,Fri May 04 21:47:57 +0000 2018,19.32, -154.95,"【Ml3.6】REGION DE HAWAII, HAWAII 3km 04/05/2018 21:41:53 UTC #Sismo #Terremoto(G)T2KUGij9qb (EMS",,,
1144740888,eq_map_ww2,Fri May 04 21:47:56 +0000 2018,19.32, -154.95,"【Ml3.6】HAWAII REGION, HAWAII Depth 3km May 04, 2018 21:41:53 UTC (G)I6HPPp1EnR (EMS",,,
107816182,earthshook,Fri May 04 21:47:48 +0000 2018,19322,-154953,"3.6 earthquake occurred at 4 May 2018 21:41:54 UTC, 17 km S of Leilani Estates, HI",,,
36807899,ambermaliah,Fri May 04 21:47:33 +0000 2018,19.38638889,-155105,#Repost with repostlyapp theeconomist In this photo released by the U.S.,,,
203226820,LastQuake,Fri May 04 21:46:37 +0000 2018,19.41, -155.5,M5.2 #earthquake (#sismo) strikes 56 km SW of #Hilo (#Hawaii) 14 min ago. Read eyewitnesses' stories &amp, share yours,,
107816182,earthshook,Fri May 04 21:46:10 +0000 2018,19.36,-155023,"4.2 earthquake occurred at 4 May 2018 21:38:24 UTC, 17 km SE of Fern Forest, HI",,,
362523555,QuakesToday,Fri May 04 21:45:32 +0000 2018,19.36,-155023,"4.2 magnitude #earthquake. 16 km from Leilani Estates, HI, #UnitedState",,,
2920049156,eq_map_es2,Fri May 04 21:44:38 +0000 2018,19.36, -155.02,"【Ml4.2】ISLA DE HAWAII, HAWAII 0km 04/05/2018 21:38:23 UTC #Sismo #Terremoto(G)WyyPuJe77J (EMS",,,
1144740888,eq_map_ww2,Fri May 04 21:44:36 +0000 2018,19.36, -155.02,"【Ml4.2】ISLAND OF HAWAII, HAWAII Depth 0km May 04, 2018 21:38:23 UTC (G)GW363rbXIG (EMS",,,
2918152536,eq_map_es,Fri May 04 21:44:11 +0000 2018,19.3598328, -155.0228271,"【M4.2】ISLA DE HAWAII, HAWAII -0.4km 04/05/2018 21:38:23 UTC #Sismo #Terremoto(G)6k6WfAyFzr (USG",,,
819503082,eq_map_ww,Fri May 04 21:44:10 +0000 2018,19.3598328, -155.0228271,"M4.2 ISLAND OF HAWAII, HAWAII Depth -0.4km May 04, 2018 21:38:23 UTC, May 04, 2018 11:38:23 at epicente",,,
295531868,eq_map,Fri May 04 21:44:09 +0000 2018,19.3598328, -155.0228271,"【M4.2】ISLAND OF HAWAII, HAWAII -0.4km 2018/05/05 06:38:23JST, 2018/05/04 21:38:23UTC(G)9qf6WxueSi (US",,,
203226820,LastQuake,Fri May 04 21:43:43 +0000 2018,19.49, -155.41,Felt #earthquake (#sismo) M5.2 strikes 43 km SW of #Hilo (#Hawaii) 11 min ago. Please report to:,,,
203226820,LastQuake,Fri May 04 21:43:43 +0000 2018,19.49, -155.41,Felt #earthquake (#sismo) M5.2 strikes 43 km SW of #Hilo (#Hawaii) 11 min ago. Please report to:,,,
4228521651,DepremDunya,Fri May 04 21:43:28 +0000 2018,19.34, -155.03,"#Hawaii, Amerika Birleşik DevletleriML 5.3 (10 dk önce)6km 19.34°N 155.03°W5 Mayıs 2018 00:32:44 +03#depre",,,
28159210,oddmanout75,Fri May 04 21:43:22 +0000 2018,19.70093238, -155.08853869,Wrapping up our Big Island trip.  During the group picture at Imiloa,,,
983593466,Quake_Tracker4,Fri May 04 21:42:01 +0000 2018,19.3398,-155029,"Mag: 5.31 - Depth: 6 km - UTC 21:32 -  Leilani Estates, Hawaii - USGS Info",,,
362523555,QuakesToday,Fri May 04 21:40:04 +0000 2018,19.34,-155029,"5.3 magnitude #earthquake. 18 km from Leilani Estates, #HI, United State",,,
2920049156,eq_map_es2,Fri May 04 21:39:17 +0000 2018,19.34, -155.03,"【ML5.3】ISLA DE HAWAII, HAWAII 6km 04/05/2018 21:32:44 UTC #Sismo #Terremoto(G)vlTgQlsboE (EMS",,,
1144740888,eq_map_ww2,Fri May 04 21:39:16 +0000 2018,19.34, -155.03,"【ML5.3】ISLAND OF HAWAII, HAWAII Depth 6km May 04, 2018 21:32:44 UTC (G)uCPNVpCFUx (EMS",,,
107816182,earthshook,Fri May 04 21:38:51 +0000 2018,19.34,-155029,"5.3 earthquake occurred at 4 May 2018 21:32:44 UTC, 18 km SE of Fern Forest, HI",,,
83972205,NewEarthquake,Fri May 04 21:38:34 +0000 2018,19338,-155023,"5.6 earthquake, 18km SW of Leilani Estates, Hawaii. 2018-05-04 11:32:43 at epicenter (5m ago, depth 1km)",,,
85636450,disasteraware,Fri May 04 21:36:35 +0000 2018,19.3, -155.0,"New Alert: Tsunami Information (Hawaiian Islands) - On The South Flank Of Kilauea Volcano - 5.6, Severity:",,,
2918152536,eq_map_es,Fri May 04 21:35:56 +0000 2018,19338,-155023,"【M5.6】ISLA DE HAWAII, HAWAII 1.0km 04/05/2018 21:32:43 UTC #Sismo #Terremoto(G)deSWThdcmq (USG",,,
819503082,eq_map_ww,Fri May 04 21:35:55 +0000 2018,19338,-155023,"M5.6 ISLAND OF HAWAII, HAWAII Depth 1.0km May 04, 2018 21:32:43 UTC, May 04, 2018 11:32:43 at epicente",,,
295531868,eq_map,Fri May 04 21:35:54 +0000 2018,19338,-155023,"【M5.6】ISLAND OF HAWAII, HAWAII 1.0km 2018/05/05 06:32:43JST, 2018/05/04 21:32:43UTC(G)LeXLs5mXcu (USG",,,
122264472,earthquakeBot,Fri May 04 21:35:02 +0000 2018,19338,-155023,"A 5.6 magnitude earthquake occurred 11.18mi SW of Leilani Estates, Hawaii. Details: VNlh1bA1MP Map",,,
118955185,therealmrsHDUB,Fri May 04 21:33:56 +0000 2018,19.90575789, -155.14469068,"9 lines, through waterfalls and over rivers, then kayaking and paddle",,,
118955185,therealmrsHDUB,Fri May 04 21:33:56 +0000 2018,19.90575789, -155.14469068,"9 lines, through waterfalls and over rivers, then kayaking and paddle",,,
362523555,QuakesToday,Fri May 04 21:30:06 +0000 2018,19407,-155256,"2.8 magnitude #earthquake. 5 km from Volcano, #HI, ###UnitedState",,,
362523555,QuakesToday,Fri May 04 21:30:05 +0000 2018,19398,-155272,"2.8 magnitude #earthquake. 6 km from Volcano, HI, ###UnitedState",,,
362523555,QuakesToday,Fri May 04 21:30:05 +0000 2018,19403,-155273,"2.8 magnitude #earthquake. 6 km from Volcano, HI, ##UnitedState",,,
107816182,earthshook,Fri May 04 21:28:54 +0000 2018,19407,-155256,"2.8 earthquake occurred at 4 May 2018 21:22:59 UTC, 5 km SSW of Volcano, HI",,,
107816182,earthshook,Fri May 04 21:28:48 +0000 2018,19398,-155272,"2.8 earthquake occurred at 4 May 2018 21:23:00 UTC, 7 km SSW of Volcano, HI",,,
260457224,FitPHATMan,Fri May 04 21:28:19 +0000 2018,18.91476319, -155.68266677,"- - - - - - The futureAnd the pastCan onlyEver exist,As the Wistful",,,
107816182,earthshook,Fri May 04 21:26:47 +0000 2018,19403,-155273,"2.7 earthquake occurred at 4 May 2018 21:23:33 UTC, 7 km SW of Volcano, HI",,,
3579470353,Kitchen_Daoist,Fri May 04 21:25:14 +0000 2018,19.9431, -155.79,Morning #harvest of #applebananas earlier today. Got to get them hanging to,,,
189282513,MrTrevorJames,Fri May 04 21:24:37 +0000 2018,19.7296791, -155.0650024,I call this photo “1978 in Hawaii”  #theworldismine #newyears,,,
71968934,tmj_HI_cstsrv,Fri May 04 21:24:20 +0000 2018,19.6399924, -155.9969052,Want to work at Engage2Excel? We're #hiring in HI! Click for details: IVJAYWO5B4 #CustomerService #Job #Job,,,
461749019,Indica_Honey,Fri May 04 21:23:49 +0000 2018,19.52583333, -154.99388889,"Indi first pig tails 👧 ❤️ @ Ainaloa, Hawai",,,
107816182,earthshook,Fri May 04 21:23:26 +0000 2018,19406,-155277,"2.9 earthquake occurred at 4 May 2018 21:20:00 UTC, 7 km SW of Volcano, HI",,,
362523555,QuakesToday,Fri May 04 21:15:04 +0000 2018,19402,-155249,"2.1 magnitude #earthquake. 5 km from Volcano, HI, #UnitedState",,,
362523555,QuakesToday,Fri May 04 21:15:03 +0000 2018,19458, -155.27,"2.0 magnitude #earthquake. 4 km from #Volcano, HI, United State",,,
107816182,earthshook,Fri May 04 21:09:31 +0000 2018,19402,-155249,"2.6 earthquake occurred at 4 May 2018 21:06:23 UTC, 5 km SSW of Volcano, HI",,,
14466397,MauiBenjamin,Fri May 04 21:09:23 +0000 2018,20.8147,-156625,HAPPY ALOHA FRIDAY AND HAVE A GREAT WEEKEND!~ DbhIUdbS8k MAUI,,,
107816182,earthshook,Fri May 04 21:06:37 +0000 2018,19433,-154921,"2.6 earthquake occurred at 4 May 2018 15:44:04 UTC, 4 km S of Leilani Estates, HI",,,
362523555,QuakesToday,Fri May 04 20:55:04 +0000 2018,19228,-155127,"1.9 magnitude #earthquake. 26 km from Volcano, #HI, United State",,,
331883364,YellowBrickRunw,Fri May 04 20:53:04 +0000 2018,20.68377868, -156.4417521,#maui #love #beach #sunset ❤️my @luseefur 💋 animated with plotagraph 😍,,,
1443090228,thesnorkelstore,Fri May 04 20:52:57 +0000 2018,20.9261899, -156.69041,I mean...It happens. | Put yourself in a position to have unforgettable,,,
1640371376,sparkfish10,Fri May 04 20:48:37 +0000 2018,20.96340839, -156.68348002,Aloha Maui. Until we meet again. #maui #aloha,,,
153900597,jeffpayton,Fri May 04 20:48:24 +0000 2018,20.69, -156.43889,Celebrating the BIG FOUR-O on the sun drenched shores of Wailea in Maui!!,,,
146108105,adunni66,Fri May 04 20:45:23 +0000 2018,19501,-154953,We met many cool people in #Pahoa and the surrounding area. A night at Uncle,,,
1028948450,MauiDarci,Fri May 04 20:30:35 +0000 2018,20.68434638, -156.441257,Congratulations Rachell &amp, Randall!! #married last night!,,
59911545,tmj_hi_retail,Fri May 04 20:26:36 +0000 2018,19.7070942, -155.0884869,"Join the Tractor Supply Company team! See our latest #job opening here: XWFNsXQGRX #Retail #Hilo, HI #Hirin",,,
144416723,qball13z,Fri May 04 20:26:32 +0000 2018,20.9107,-156376,"#lifesabeach on #Maui #honeymoon #turtlepower #hawaii @ Paia, Hawai",,,
2557950577,henrymortega1,Fri May 04 20:24:24 +0000 2018,19.55689217, -155.96366762,Enjoying Paradise With These Sweet Cheeks,,,
78695524,JoshMarburger,Fri May 04 20:21:56 +0000 2018,20.76951362, -156.24264947,Fun #sightings yesterday #abovetheclouds w/nicole_haunani ...#Stoked,,,
"8,49992934388888E+017",FindingBeauty_M,Fri May 04 20:17:26 +0000 2018,19.64188, -155.99315,"• HAWAII•Aloha, Friends! Hope this gorgeous image puts you in a weekend",,,
362523555,QuakesToday,Fri May 04 20:15:06 +0000 2018,19404,-155283,"1.9 magnitude #earthquake. 7 km from #Volcano, HI, United State",,,
107816182,earthshook,Fri May 04 20:11:34 +0000 2018,19344, -155.07,"5.0 earthquake occurred at 3 May 2018 20:30:57 UTC, 16 km SSE of Fern Forest, HI",,,
362523555,QuakesToday,Fri May 04 20:10:14 +0000 2018,19321,-154977,"2.5 magnitude #earthquake. 18 km from Leilani Estates, HI, ##############UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:13 +0000 2018,19436,-154955,"2.4 magnitude #earthquake. 5 km from Leilani Estates, HI, #############UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:12 +0000 2018,19464,-154852,"2.2 magnitude #earthquake. 7 km from #LeilaniEstates, HI, ###########UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:11 +0000 2018,19415,-155289,"2.2 magnitude #earthquake. 7 km from Volcano, #HI, ###########UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:11 +0000 2018,19419,-155295,"2.4 magnitude #earthquake. 7 km from #Volcano, HI, ###########UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:09 +0000 2018,19405,-155283,"1.8 magnitude #earthquake. 7 km from Volcano, HI, #########UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:08 +0000 2018,19414,-155289,"2.0 magnitude #earthquake. 7 km from #Volcano, HI, #######UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:08 +0000 2018,19441,-154907,"2.1 magnitude #earthquake. 3 km from #LeilaniEstates, HI, #######UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:06 +0000 2018,19.42, -154.9,"2.4 magnitude #earthquake. 6 km from #LeilaniEstates, HI, ####UnitedState",,,
362523555,QuakesToday,Fri May 04 20:10:04 +0000 2018,19449,-155275,"2.7 magnitude #earthquake. 4 km from #Volcano, HI, United State",,,
107816182,earthshook,Fri May 04 20:09:41 +0000 2018,19411,-155279,"2.5 earthquake occurred at 4 May 2018 20:06:07 UTC, 6 km SW of Volcano, HI",,,
111794345,Zachonbass,Fri May 04 20:07:48 +0000 2018,20.89861111, -156.43055556,Let’s go Mo!!! Helicopter ride coming up! 🚁 @ Aeropuerto de Kahulu,,,
373186896,richarddbzgt25,Fri May 04 20:07:07 +0000 2018,21.0008086, -156.6538499,#breakfast #besties #vacay #gay #bestfriends #lucky #blessed #goodstart,,,
21800307,kyle_michael_b,Fri May 04 19:59:47 +0000 2018,19.736101, -156.053883,"Last night, we had the AWESOME opportunity to snorkel with manta rays (aka,",,,
107816182,earthshook,Fri May 04 19:55:23 +0000 2018,19449,-155275,"2.7 earthquake occurred at 4 May 2018 19:49:32 UTC, 4 km W of Volcano, HI",,,
"8,79412700786246E+017",DougTho89360871,Fri May 04 19:49:14 +0000 2018,19.64272991, -155.99530242,Its 9:50 a.m. and I've already got lei'd 3 times,,,
319776927,bigislandchef,Fri May 04 19:45:43 +0000 2018,19.9412708, -155.8578644,"Wilted Spinach Quinoa Salad with Pine Nuts, Local Strawberries &amp; Coconut",,,
108363481,NJS4EVER,Fri May 04 19:44:02 +0000 2018,19.9431, -155.79,#TBT I need some vitamins beach right about now 👙🌺🏖#vacation #beachvacation,,,
34515135,ItsMeGregory,Fri May 04 19:41:21 +0000 2018,19.7055,-155086,After evacuating I went up north to Hilo and found a trail to hike to calm my,,,
30039977,ashleypbaby,Fri May 04 19:29:31 +0000 2018,19.99474937, -155.82442103,"I told you it's our world, you're foolish thinking I'm wrong #mahalo #aloha",,,
36807899,ambermaliah,Fri May 04 19:29:11 +0000 2018,19.4735, -154.92,"Mahalos to our crew for updates and safety . Takes all of us , to Give lives",,,
16793409,Cimcie,Fri May 04 19:28:58 +0000 2018,20.98777778, -156.66777778,"Hosting the biggest event we could possibly muster, what do we do? Take off",,,
493461606,ashleyyyz3,Fri May 04 19:27:38 +0000 2018,19.4608,-154847,glad we went to my fav little lava spring before,,,
30039977,ashleypbaby,Fri May 04 19:26:29 +0000 2018,19.99474937, -155.82442103,"I told you it's our world, you're foolish thinking I'm wrong #mahalo #aloha",,,
249777392,liberalhamlet,Fri May 04 19:21:33 +0000 2018,20.87697, -156.68102,Since I’m now in Hawaii visiting my #bff jmonty808 a #FlashbackFriday to when,,,
17688491,Nataya,Fri May 04 19:21:25 +0000 2018,20.94433302, -156.6916305,#himalayansalts #massage coming #healing #orangeisthenewbrown,,,
59911545,tmj_hi_retail,Fri May 04 19:20:39 +0000 2018,19.645916, -155.9857489,"We're #hiring! Click to apply: Head Cashier - wnQ1X9jGyn #Retail #KailuaKona, HI #Job #Job",,,
15311908,David_w_J,Fri May 04 19:18:06 +0000 2018,20.91903416, -156.27182474,@flexibits Great,,,
362523555,QuakesToday,Fri May 04 19:15:06 +0000 2018,19441,-154907,"2.1 magnitude #earthquake. 3 km from Leilani Estates, #HI, #UnitedState",,,
27717086,MaeTheForce,Fri May 04 19:10:28 +0000 2018,20.83333333, -156.93333333,We're just here in Target... living our best,,,
227366903,mike_herron,Fri May 04 19:07:19 +0000 2018,19.72223, -155.06458,"Malted Belgian waffle topped with macadamia nuts, banana, Lilikoi syrup &amp; a",,,
247994343,huenot,Fri May 04 19:07:04 +0000 2018,20.88581, -156.68535,Cherishing the grace and beauty of hula on this #Aloha Friday. Have a,,,
71968934,tmj_HI_cstsrv,Fri May 04 19:06:18 +0000 2018,19.7049632, -155.9505411,"Can you recommend anyone for this #job in #KailuaKona, HI? oumphQVgLM #CustomerService #Hirin",,,
154787088,Belou20,Fri May 04 19:05:07 +0000 2018,19.7055,-155086,Can’t imagine what the people of Leilani and neighbors are feeling right now.,,,
36807899,ambermaliah,Fri May 04 19:03:42 +0000 2018,19.4735, -154.92,Ikaika Mizuo and khonnews . Officials waiting. But get Lolos that like wait,,,
36807899,ambermaliah,Fri May 04 18:57:43 +0000 2018,19.7937972, -156.00457298,Big snow in Mauna Kea last 3 years like filling your hot coffee with crushed,,,
18195374,pagejeter,Fri May 04 18:57:21 +0000 2018,20.91392738, -156.39298457,When the clouds drift &amp, a volcano suddenly reveals itself beachside ⛰⛅ #maui,,
58562147,talonreid,Fri May 04 18:57:11 +0000 2018,21.0008086, -156.6538499,💪We back at in paradise🤙... #NoDaysOff #TheRitzCarlton #theritzcarltonkapalua,,,
19845851,rebekahkfahey,Fri May 04 18:55:20 +0000 2018,19.39923,-155287,We visited hawaiivolcanoesnps about three weeks ago and had the great,,,
95494192,karmahill,Fri May 04 18:53:28 +0000 2018,20.7975,-156479,Like something out of a dream ❤️ how I love #magicofchildhood Portraits! That,,,
285555348,RobertJohnCook,Fri May 04 18:48:57 +0000 2018,19.5268, -155.92338,"‘Two hundred thousands years, and one hundred and eight billion people later",,,
15743054,azhiaziam,Fri May 04 18:48:42 +0000 2018,19.4735, -154.92,The #Kilauea #LavaFlow going through #Leilaniestates!! #Staysafe everyone!,,,
16793409,Cimcie,Fri May 04 18:33:13 +0000 2018,20.98590154, -156.66873096,🌋 stay safe #bigisland - It’s very hard not to catch a #puddlejumper and,,,
"8,10968912833773E+017",marsvmedia,Fri May 04 18:32:58 +0000 2018,20.76951362, -156.24264947,Made it to Friday! #haleakala #haleakalasunrise #sunrise #maui #hawaii,,,
189282513,MrTrevorJames,Fri May 04 18:31:10 +0000 2018,19.7055,-155086,I had to let everybody finish posting there head shot pics before I dropped,,,
351258862,Cassymm,Fri May 04 18:30:08 +0000 2018,20.71333333, -156.2575,Staycation/Vacation🌄 #ohana❤️ #maui #Hawaii #haleakala #crater @ Haleakal,,,
362523555,QuakesToday,Fri May 04 18:30:04 +0000 2018,19.3,-155089,"1.9 magnitude #earthquake. 22 km from #Volcano, HI, United State",,,
59911545,tmj_hi_retail,Fri May 04 18:14:31 +0000 2018,19.645916, -155.9857489,"This #job might be a great fit for you: Customer Serv Assoc I/Loader - CPQxqoFxgs #Retail #KailuaKona, HI #Hirin",,,
285555348,RobertJohnCook,Fri May 04 18:13:34 +0000 2018,19.5268, -155.92338,"‘In your darkest moment, believe this as truth: Fear doesn’t believe in your",,,
285555348,RobertJohnCook,Fri May 04 18:11:35 +0000 2018,19.5833,-155969,"‘In your darkest moment, believe this as truth: Fear doesn’t believe in your",,,
"9,27731674921632E+017",katiesellsmaui,Fri May 04 18:07:56 +0000 2018,20.69, -156.43889,Happy Aloha Friday! 🌺🤙🏼🌊 3 Open Houses for Team Nicoletti,,,
155348857,Joechris1988,Fri May 04 18:02:39 +0000 2018,19.56666667, -155.5,"Kilauea started erupting yesterday on the Big Island, Hawaii. This photo was",,,
69333279,soyanne,Fri May 04 17:59:44 +0000 2018,19.63129159, -155.98301581,I admire the courage and passion that Lou Engle,,,
71968934,tmj_HI_cstsrv,Fri May 04 17:58:38 +0000 2018,20.8693387, -156.9061034,"See our latest #LanaiCity, HI #job and click to apply: Host/ess- Nobu - RkWdD6isxS #CustomerService #Hirin",,,
2379070652,tiedyehobo,Fri May 04 17:57:05 +0000 2018,19.52575, -155.92358,Uz1ygxoFR2 Hawaii#tiedyehobo #tiedye #hippie #hawaii @ Tiedyehob,,,
2337400094,KauCoffeeMill1,Fri May 04 17:52:14 +0000 2018,19.23809437, -155.47875964,"Happening tonight! Another very popular Kau Coffee Festival event, ""Star",,,
933003360,educaciondecr,Fri May 04 17:46:06 +0000 2018,19.3442001, -155.0702057,"Earthquake - 5.0 - 18km S of Fern Acres, Hawaii: EARTHQUAKE (ADVISORY",,,
373186896,richarddbzgt25,Fri May 04 17:38:49 +0000 2018,21.0008086, -156.6538499,#sunny #poolday #gay #gayvacay #gaystay #gaychef #chef #chefslife #cheflife,,,
362523555,QuakesToday,Fri May 04 17:35:06 +0000 2018,19415,-155289,"2.0 magnitude #earthquake. 7 km from Volcano, #HI, United State",,,
49753446,paderan,Fri May 04 17:33:39 +0000 2018,19.70013676, -155.06207908,1st break. Need this to get my morning started,,,
285555348,RobertJohnCook,Fri May 04 17:32:24 +0000 2018,19.5268, -155.92338,"‘Where is my happiness, therein is my passion.’ - #robertjohncook",,,
2379070652,tiedyehobo,Fri May 04 17:27:46 +0000 2018,19.52575, -155.92358,Rainbow /spiral DPFfGz1n6D Hawaii#tiedyehobo #tiedye #hippie #hawaii,,,
205805489,AdventurousZ,Fri May 04 17:27:39 +0000 2018,20.8861,-156675,What mountains have you been climbing lately?🌄This week for me was all,,,
2379070652,tiedyehobo,Fri May 04 17:25:39 +0000 2018,19.52575, -155.92358,Bluefirefreeze/ blotterDPFfGz1n6D Hawaii#tiedyehobo #tiedye #hippie,,,
362523555,QuakesToday,Fri May 04 17:25:07 +0000 2018,19464,-154852,"2.2 magnitude #earthquake. 7 km from Leilani Estates, HI, #UnitedState",,,
340583912,PineappleClan,Fri May 04 17:21:32 +0000 2018,21089,-157013,MAY THE 4th BE WITH YOU.#hypebeast #youalreadyknow #the_perfect_pair,,,
1443090228,thesnorkelstore,Fri May 04 17:21:06 +0000 2018,20.9261899, -156.69041,The ocean is glassy across the island this morning but the sun is hiding,,,
15246236,Randall_Shirley,Fri May 04 17:13:46 +0000 2018,19.421097, -155.286762,"Happy #AlohaFriday. As the world is being reminded, we live on an active",,,
